info: 

1024 atoms
2 atom types

0.0  36.00000000 xlo xhi
0.0  36.00000000 ylo yhi
0.0  36.00000000 zlo zhi

Atoms

  1   1   0.00000000   0.00000000   0.00000000
  2   2   2.25000000   2.25000000   2.25000000
  3   1   0.00000000   0.00000000   4.50000000
  4   2   2.25000000   2.25000000   6.75000000
  5   1   0.00000000   0.00000000   9.00000000
  6   2   2.25000000   2.25000000  11.25000000
  7   1   0.00000000   0.00000000  13.50000000
  8   2   2.25000000   2.25000000  15.75000000
  9   1   0.00000000   0.00000000  18.00000000
 10   2   2.25000000   2.25000000  20.25000000
 11   1   0.00000000   0.00000000  22.50000000
 12   2   2.25000000   2.25000000  24.75000000
 13   1   0.00000000   0.00000000  27.00000000
 14   2   2.25000000   2.25000000  29.25000000
 15   1   0.00000000   0.00000000  31.50000000
 16   2   2.25000000   2.25000000  33.75000000
 17   1   0.00000000   4.50000000   0.00000000
 18   2   2.25000000   6.75000000   2.25000000
 19   1   0.00000000   4.50000000   4.50000000
 20   2   2.25000000   6.75000000   6.75000000
 21   1   0.00000000   4.50000000   9.00000000
 22   2   2.25000000   6.75000000  11.25000000
 23   1   0.00000000   4.50000000  13.50000000
 24   2   2.25000000   6.75000000  15.75000000
 25   1   0.00000000   4.50000000  18.00000000
 26   2   2.25000000   6.75000000  20.25000000
 27   1   0.00000000   4.50000000  22.50000000
 28   2   2.25000000   6.75000000  24.75000000
 29   1   0.00000000   4.50000000  27.00000000
 30   2   2.25000000   6.75000000  29.25000000
 31   1   0.00000000   4.50000000  31.50000000
 32   2   2.25000000   6.75000000  33.75000000
 33   1   0.00000000   9.00000000   0.00000000
 34   2   2.25000000  11.25000000   2.25000000
 35   1   0.00000000   9.00000000   4.50000000
 36   2   2.25000000  11.25000000   6.75000000
 37   1   0.00000000   9.00000000   9.00000000
 38   2   2.25000000  11.25000000  11.25000000
 39   1   0.00000000   9.00000000  13.50000000
 40   2   2.25000000  11.25000000  15.75000000
 41   1   0.00000000   9.00000000  18.00000000
 42   2   2.25000000  11.25000000  20.25000000
 43   1   0.00000000   9.00000000  22.50000000
 44   2   2.25000000  11.25000000  24.75000000
 45   1   0.00000000   9.00000000  27.00000000
 46   2   2.25000000  11.25000000  29.25000000
 47   1   0.00000000   9.00000000  31.50000000
 48   2   2.25000000  11.25000000  33.75000000
 49   1   0.00000000  13.50000000   0.00000000
 50   2   2.25000000  15.75000000   2.25000000
 51   1   0.00000000  13.50000000   4.50000000
 52   2   2.25000000  15.75000000   6.75000000
 53   1   0.00000000  13.50000000   9.00000000
 54   2   2.25000000  15.75000000  11.25000000
 55   1   0.00000000  13.50000000  13.50000000
 56   2   2.25000000  15.75000000  15.75000000
 57   1   0.00000000  13.50000000  18.00000000
 58   2   2.25000000  15.75000000  20.25000000
 59   1   0.00000000  13.50000000  22.50000000
 60   2   2.25000000  15.75000000  24.75000000
 61   1   0.00000000  13.50000000  27.00000000
 62   2   2.25000000  15.75000000  29.25000000
 63   1   0.00000000  13.50000000  31.50000000
 64   2   2.25000000  15.75000000  33.75000000
 65   1   0.00000000  18.00000000   0.00000000
 66   2   2.25000000  20.25000000   2.25000000
 67   1   0.00000000  18.00000000   4.50000000
 68   2   2.25000000  20.25000000   6.75000000
 69   1   0.00000000  18.00000000   9.00000000
 70   2   2.25000000  20.25000000  11.25000000
 71   1   0.00000000  18.00000000  13.50000000
 72   2   2.25000000  20.25000000  15.75000000
 73   1   0.00000000  18.00000000  18.00000000
 74   2   2.25000000  20.25000000  20.25000000
 75   1   0.00000000  18.00000000  22.50000000
 76   2   2.25000000  20.25000000  24.75000000
 77   1   0.00000000  18.00000000  27.00000000
 78   2   2.25000000  20.25000000  29.25000000
 79   1   0.00000000  18.00000000  31.50000000
 80   2   2.25000000  20.25000000  33.75000000
 81   1   0.00000000  22.50000000   0.00000000
 82   2   2.25000000  24.75000000   2.25000000
 83   1   0.00000000  22.50000000   4.50000000
 84   2   2.25000000  24.75000000   6.75000000
 85   1   0.00000000  22.50000000   9.00000000
 86   2   2.25000000  24.75000000  11.25000000
 87   1   0.00000000  22.50000000  13.50000000
 88   2   2.25000000  24.75000000  15.75000000
 89   1   0.00000000  22.50000000  18.00000000
 90   2   2.25000000  24.75000000  20.25000000
 91   1   0.00000000  22.50000000  22.50000000
 92   2   2.25000000  24.75000000  24.75000000
 93   1   0.00000000  22.50000000  27.00000000
 94   2   2.25000000  24.75000000  29.25000000
 95   1   0.00000000  22.50000000  31.50000000
 96   2   2.25000000  24.75000000  33.75000000
 97   1   0.00000000  27.00000000   0.00000000
 98   2   2.25000000  29.25000000   2.25000000
 99   1   0.00000000  27.00000000   4.50000000
100   2   2.25000000  29.25000000   6.75000000
101   1   0.00000000  27.00000000   9.00000000
102   2   2.25000000  29.25000000  11.25000000
103   1   0.00000000  27.00000000  13.50000000
