info: 

1024 atoms
2 atom types

0.0  28.92000000 xlo xhi
0.0  28.92000000 ylo yhi
0.0  28.92000000 zlo zhi

Atoms

  1   1   0.00000000   0.00000000   0.00000000
  2   2   1.80750000   1.80750000   1.80750000
  3   1   0.00000000   0.00000000   3.61500000
  4   2   1.80750000   1.80750000   5.42250000
  5   1   0.00000000   0.00000000   7.23000000
  6   2   1.80750000   1.80750000   9.03750000
  7   1   0.00000000   0.00000000  10.84500000
  8   2   1.80750000   1.80750000  12.65250000
  9   1   0.00000000   0.00000000  14.46000000
 10   2   1.80750000   1.80750000  16.26750000
 11   1   0.00000000   0.00000000  18.07500000
 12   2   1.80750000   1.80750000  19.88250000
 13   1   0.00000000   0.00000000  21.69000000
 14   2   1.80750000   1.80750000  23.49750000
 15   1   0.00000000   0.00000000  25.30500000
 16   2   1.80750000   1.80750000  27.11250000
 17   1   0.00000000   3.61500000   0.00000000
 18   2   1.80750000   5.42250000   1.80750000
 19   1   0.00000000   3.61500000   3.61500000
 20   2   1.80750000   5.42250000   5.42250000
 21   1   0.00000000   3.61500000   7.23000000
 22   2   1.80750000   5.42250000   9.03750000
 23   1   0.00000000   3.61500000  10.84500000
 24   2   1.80750000   5.42250000  12.65250000
 25   1   0.00000000   3.61500000  14.46000000
 26   2   1.80750000   5.42250000  16.26750000
 27   1   0.00000000   3.61500000  18.07500000
 28   2   1.80750000   5.42250000  19.88250000
 29   1   0.00000000   3.61500000  21.69000000
 30   2   1.80750000   5.42250000  23.49750000
 31   1   0.00000000   3.61500000  25.30500000
 32   2   1.80750000   5.42250000  27.11250000
 33   1   0.00000000   7.23000000   0.00000000
 34   2   1.80750000   9.03750000   1.80750000
 35   1   0.00000000   7.23000000   3.61500000
 36   2   1.80750000   9.03750000   5.42250000
 37   1   0.00000000   7.23000000   7.23000000
 38   2   1.80750000   9.03750000   9.03750000
 39   1   0.00000000   7.23000000  10.84500000
 40   2   1.80750000   9.03750000  12.65250000
 41   1   0.00000000   7.23000000  14.46000000
 42   2   1.80750000   9.03750000  16.26750000
 43   1   0.00000000   7.23000000  18.07500000
 44   2   1.80750000   9.03750000  19.88250000
 45   1   0.00000000   7.23000000  21.69000000
 46   2   1.80750000   9.03750000  23.49750000
 47   1   0.00000000   7.23000000  25.30500000
 48   2   1.80750000   9.03750000  27.11250000
 49   1   0.00000000  10.84500000   0.00000000
 50   2   1.80750000  12.65250000   1.80750000
 51   1   0.00000000  10.84500000   3.61500000
 52   2   1.80750000  12.65250000   5.42250000
 53   1   0.00000000  10.84500000   7.23000000
 54   2   1.80750000  12.65250000   9.03750000
 55   1   0.00000000  10.84500000  10.84500000
 56   2   1.80750000  12.65250000  12.65250000
 57   1   0.00000000  10.84500000  14.46000000
 58   2   1.80750000  12.65250000  16.26750000
 59   1   0.00000000  10.84500000  18.07500000
 60   2   1.80750000  12.65250000  19.88250000
 61   1   0.00000000  10.84500000  21.69000000
 62   2   1.80750000  12.65250000  23.49750000
 63   1   0.00000000  10.84500000  25.30500000
 64   2   1.80750000  12.65250000  27.11250000
 65   1   0.00000000  14.46000000   0.00000000
 66   2   1.80750000  16.26750000   1.80750000
 67   1   0.00000000  14.46000000   3.61500000
 68   2   1.80750000  16.26750000   5.42250000
 69   1   0.00000000  14.46000000   7.23000000
